Attempt Regex,ChatGPT Output
((a)+|b+a*)*,"positive example:[a, b, aaaab, baa, baaa, abab]
negative example:[ab, bb, aaabb, bbb, aaaabbb, baaaa]"
(a|b|bab)*(bab)*,"Positive example: [ """", ""bab"", ""a"", ""b"", ""abab"", ""babbab"", ""ababab"", ""bbabab"", ""bababab"", ""ababbab"", ""bbabababbab"" ]  
Negative example: [ ""babba"", ""ba"", ""babbaab"", ""ab"", ""bb"", ""babab"", ""babbaba"", ""abba"", ""bbbb"", ""aab"" ]"
(a*)(b{1}),"Positive example: [b, ab, aab]  
Negative example: [a, bb, aaa]"
(aa|ab|ba|bb)*(a|b)*(aaa),"Positive examples: [ ""aaa"", ""aaaaaa"", ""abababaaa"", ""bbbaaaa"", ""aaabaaa"" ]  
Negative examples: [ ""aab"", ""abababaab"", ""babab"", ""bbbaa"", ""baaaaa"" ]"
(0|1)*,"positive example: [ ""0"", ""1"", ""00"", ""11"", ""01"", ""10"", ""000"", ""101"", ""1100"", ""011010"" ]  
negative example: [ ""2"", ""01a"", ""0 1"", ""10#"", ""01102"", ""abc"", ""0-1"", ""001_1"", ""10,"", ""0b1"" ]  "
((a|b)|(b|a))(a|b)*(a)(a)(a)(a*),"Positive examples:  
[""aaa"", ""baaaaa"", ""bbaaaaa"", ""aaaabb"", ""abaaaaaa""]  

Negative examples:  
["""", ""aa"", ""aba"", ""baaa"", ""bbbaaaaa""]  "
aa*|(a?|b)*(a|b?)*,"Positive example: [""aa"", ""a"", ""aaa"", ""b"", ""ab"", ""aab"", ""abb"", ""bab"", ""baaa"", ""baba"", ""abab"", ""bbaa""]  
Negative example: [""bbb"", ""baab"", ""aaab"", ""babab"", ""baaaa"", ""abba"", ""bbbb""]  "
a(a|b)*b,"Positive example: [ ""ab"", ""aab"", ""aabb"", ""aaab"", ""aabab"" ]  
Negative example: [ ""a"", ""b"", ""aa"", ""abb"", ""abaa"" ]"
(1|0|(1+(0*1*)*1+)*|(0+(1*0*)*0+)*)*,"Positive example: ['1', '0', '1111', '0000', '101', '0101', '110110', '00100', '1001', '111000111']
Negative example: ['1102', '00a00', '11b01', '10c0', '110110d', '001f00', '1g01', '321', 'abc', '@#']"
(a|b)(a|b)*(aaa)(a)*,"positive example: [aaa, aaaabaaa, baaabaaaaaa, aaaaaaa, babaaa]  
negative example: [aa, abbabaaa, aaaaba, baaabb, baaaa]"
(ab|ba)*|(aa|bb)*,"positive example: [ab, ba, abab, baba, aa, bb, aaaa, bbbb, ababaa, babaab]  
negative example: [aaaab, bbba, aab, abb, baa, babaa, abbb, baaa]  "
a*b+(a*|(b(a*)b))+a*,"positive example: ['abb', 'aabb', 'bbbaa', 'aaaa', 'bbaabab', 'baaaab', 'bbab']
negative example: ['ab', 'ba', 'bbbbbab', 'babab', 'ababba', 'ababbb', 'babba']"
(aa|bb)|(ab|ba)*,"Positive example: [aa, bb, aba, baba, abab, baaab, abbba, abababa]  
Negative example: [a, b, aaa, bbb, abaa, babb, aaba, baab]"
(((0+1*)*0+)*|((1+0*)*1+)*)*,"Positive examples:
["""", ""00"", ""11"", ""010"", ""101"", ""001100"", ""110011"", ""000111"", ""101010"", ""110100""]

Negative examples:
[""2"", ""01a"", ""1002"", ""ab"", ""01+"", ""1*0"", ""123"", ""0a1"", ""10b"", ""xyz""]"
((a+)|a*b+a*)*,"Positive example: ["""", ""a"", ""aa"", ""b"", ""ab"", ""ba"", ""aaa"", ""abb"", ""bba"", ""abab"", ""aabb"", ""bbaa"", ""aaabaa"", ""babab"", ""aaaabbbb""]
Negative example: [""bb"", ""abbba"", ""babaa"", ""babb"", ""aabbaa"", ""bababaa"", ""aabbab"", ""baaab"", ""bbbb"", ""abababb""]"
0*(11)*1(0|1)*,"Positive examples: [ ""111"", ""01101"", ""111101"", ""00111"", ""0111110"" ]  
Negative examples: [ ""1"", ""110"", ""00101"", ""1110"", ""0000"" ]"
"(a|b)*a{3,}","positive example: [aaa, baaa, abaaa, aaaa, baaabaa]  
negative example: [a, b, ab, aab, baba]"
(ab)*(aa|ab|ba|bb)*,"Positive example: ["""" , ""ab"", ""aba"", ""abab"", ""abaa"", ""abbb"", ""ababba"", ""ababbb"", ""abaaaa"", ""ababa"", ""ababb"", ""abba""]

Negative example: [""a"", ""b"", ""ba"", ""bb"", ""aaa"", ""baba"", ""ababbaab"", ""ababab"", ""abaaab"", ""abb""]"
[ba]*aaa,"positive example: [aaa, baaa, baaabaaa], negative example: [aa, aaba, babba]"
(a|b)*bb(a|b?)*|a*,"positive example: [bb, abb, bbb, abbaa, bbbbab, a, aa, aaa, aaaa]  
negative example: [b, aba, bab, bba, baa, ab, abbab]  "
(a*)(b*)(a*),"Positive example: [""aabaaa"", ""bbb"", ""aaaa"", ""abaa"", ""aabbaaa""]  
Negative example: [""abab"", ""bba"", ""aaaab"", ""abbba"", ""baaa""]  "
(0*10*10*)*|0*,"positive example: [ """", ""0"", ""00"", ""10"", ""010"", ""110"", ""0010"", ""10010"", ""0"", ""0000"" ],  
negative example: [ ""11"", ""101"", ""0110"", ""1100"", ""0101"", ""000101"", ""1110"" ]"
(0|1)*,"Positive examples: [ ""0"", ""1"", ""01"", ""10"", ""0011"", ""1100"", ""000"", ""111"", ""0101"", ""1010"", ""0"", ""1"", """" ]  
Negative examples: [ ""2"", ""01a"", ""10b"", ""00 "", ""11_"", ""01!"", ""2#2"", ""abc"", ""01 01"", "" 10"", ""0 01"" ]"
(a|(ab)*b)*(ba)*,"Positive example:  
["""", ""a"", ""ab"", ""b"", ""ba"", ""aba"", ""bab"", ""abbba"", ""abab"", ""abbb"", ""ababa""]  

Negative example:  
[""aa"", ""bbb"", ""bb"", ""aab"", ""abba"", ""bba"", ""aaa"", ""aabb"", ""babba"", ""ababab""]  "
(b|aa*bb)*((aa*(b?))?),"Positive example: [ """", ""b"", ""bb"", ""aabb"", ""aaabb"", ""aab"", ""aaab"", ""aaaabb"", ""bbaaabb"", ""bbaab"" ]  
Negative example: [ ""a"", ""ba"", ""aaa"", ""aaaa"", ""abb"", ""ab"", ""bab"", ""baabb"", ""babab"" ]  "
((a*|a*ba*(ba*ba*)*a*)|b),"Positive example: [ """", ""a"", ""b"", ""aa"", ""ba"", ""aba"", ""baba"", ""aab"", ""aaa"", ""babab"", ""abababa"" ]  
Negative example: [ ""ab"", ""abb"", ""bb"", ""baa"", ""babaa"", ""abbab"", ""ababa"", ""bbb"", ""babbb"", ""aabb"" ]"
(a|b*b)*,"Positive example: [ ""a"", ""b"", ""bb"", ""aa"", ""ab"", ""bba"", ""abba"", ""babab"", """" ]  
Negative example: [ ""ba"", ""bbb"", ""abab"", ""baaa"", ""babbb"", ""abaa"" ]"
((01*0*)|(10*1*))*,"positive example: [ """", ""01"", ""10"", ""010"", ""101"", ""0110"", ""1001"", ""01010"", ""10101"" ]  
negative example: [ ""00"", ""11"", ""001"", ""110"", ""111"", ""000"", ""0111"", ""1010"", ""01101"" ]"
1*(0+1+)*|0*(1+0+)*,"Positive examples: ['1', '0', '11', '00', '10', '01', '111', '000', '1010', '1100', '0011', '110', '001', '111000', '000111']
Negative examples: ['101', '010', '1001', '0110', '10101', '01010', '1101', '0010', '1111', '0000', '10111', '01000']"
(0*(10*1)*0*10*)*,"Positive example: [ """", ""1"", ""0"", ""10"", ""11"", ""101"", ""110"", ""010"", ""011"", ""1001"", ""1011"", ""0101"", ""0010"", ""1101"", ""010101"", ""101010"" ]  
Negative example: [ ""2"", ""111"", ""000"", ""102"", ""01"", ""0001"", ""10010"", ""1010"", ""010111"", ""0110"", ""1110"", ""00011"", ""11011"", ""010010"" ] "
(0*1*(01)*0*1*(10)*0*1*)*,"Positive example: [ """", ""01"", ""10"", ""0"", ""1"", ""00110"", ""01101"", ""010101"", ""0011010"", ""0100101010"" ]  
Negative example: [ ""00102"", ""11001"", ""010201"", ""111"", ""000"", ""101"", ""0101x"", ""001010012"", ""abc"", ""1001001001"" ]  "
"(a*(b*a{2,})*)*","Positive example: [`""""`, `""a""`, `""aa""`, `""aaa""`, `""b""`, `""baa""`, `""aabaaa""`, `""bbb""`, `""baaa""`, `""aabbaaa""`, `""abaaa""`, `""ababaa""`]  
Negative example: [`""ab""`, `""abb""`, `""ba""`, `""aabb""`, `""bab""`, `""aaab""`, `""bb""`, `""abab""`, `""aba""`, `""abbba""`, `""aaaab""`]"
((01)*(0|1)+(10)*)*,"Positive example: ['01', '001', '0110', '011010', '0101010', '1010', '1', '10101010']
Negative example: ['0', '10', '110', '111', '000', '1001', '1011']"
(ab|aabb|ba)*,"Positive example: [ab, aabb, ba, abab, aabbba, abaabb, baaabbab, abababba]  
Negative example: [a, b, bb, aab, baa, abba, aabbaab, bababa]  "
(aa|ab|bb|ba)*,"positive example: [aa, ab, bb, ba, aaab, bbaa, abab, baaab, babb, bbabaa]  
negative example: [aaa, aab, bbb, aba, aaaa, abbaa, baaaba, abababab]"
0*|0(1|0)*0|1*|1(1|0)*1?,"positive example: [0, 00, 1, 11, 110, 0110, 010, 1011, 11001, 111, 1001]  
negative example: [01, 0011, 10100, 1110, 00011, 110100, 0101, 10110, 10011, 011]  "
(a|b)*,"Positive example: [a, b, aa, bb, ab, ba, aaa, bbb, aab, abb, baa, bab, abab, baba, ...]

Negative example: [aaab, abbb, baaab, babab, abaab, bbbba, aabaab, ...]"
(a|b)(a|b)*(aa)(a)*,"positive example: [aabaa, babaa, baa, abaa, aabaabaa]  
negative example: [abab, baaab, aa, a, bba]"
(a|b|bab)*(a|b|bab)*,"Positive example: [""a"", ""b"", ""bab"", ""aa"", ""ab"", ""baba"", ""babab"", ""babaa"", ""ababab"", ""bababab""]
Negative example: [""aaaab"", ""bbbbbab"", ""abababb"", ""babbabbb"", ""ababa ab"", ""ba b"", ""bab babb""]"
0*10*(10)*,"positive example:[01010,0010010,10010]
negative example:[1010,010001,0110]"
(a|b)*(bab)*(a|b)*,"Positive example: [ ""abab"", ""bab"", ""aabaa"", ""abbabab"", ""aba"" ]  
Negative example: [ ""baabb"", ""baba"", ""bbab"", ""aab"", ""babb"" ]  "
(a*|bb*)*,"Positive example: ["""", ""a"", ""aa"", ""b"", ""bb"", ""bbb"", ""ab"", ""aba"", ""abb"", ""bbba"", ""bbbb"", ""aaaa""]
Negative example: [""ba"", ""bab"", ""bba"", ""abba"", ""babb"", ""aab"", ""abaa""]"
ab*|(a(a|b)a(a|b)*),"positive example: [a, ab, aa, aabaa, abbbbb, aaa, aaaa, aaab]
negative example: [b, ba, abba, aab, bab, bbaa, aba]"
(ab|ba)*(aa|ab|ba|bb)*|(aabb|bbaa)*|(aa|ab|ba|bb)*,"positive example: [ab, ba, aa, bb, abab, baba, bbaa, aabb, aabbaa, abbaaa, bbaabb, aabaab, bbabaa, ababab, bababa]  
negative example: [aaa, bbb, aaaa, bbbb, abababab, babababa, aabbaaab, bbabbabb, aaaaabb, bbbbaaaa]  "
a*(baa*|a*)*,"Positive example: ['a', 'aa', 'baa', 'aaaaa', 'baaa', 'aaa', 'baaaaaa', 'ba', 'baa', 'aaaaaaa']  
Negative example: ['b', 'ab', 'bab', 'abaaa', 'aab', 'bb', 'bbaa', 'abab', 'aba', 'baaaaab']  "
(a|b)(a|b)*(aaa)a*,"positive example: [aaaaa, baaabaaa, aaabaaa, bbaaabaaa, ababaaa, bbbaaaa]  
negative example: [aaa, baaa, bbbaa, aaaaaab, aba, abbabaaa]"
(1|0|1)*,"Positive examples: [ ""1"", ""0"", ""11"", ""101"", ""111110"" ]  
Negative examples: [ ""2"", ""10a"", ""01*"", ""111.0"", ""10110b"" ]"
(a*b*)*aaa,"Positive example: [ ""aaa"", ""aabaaab"", ""aaaa"", ""baaab"", ""aabaabaaa"" ]  
Negative example: [ ""aab"", ""baa"", ""abbb"", ""bbaa"", ""abbbaa"" ]"
((a|b)a*b((a?)|(bb?)))*|((a|b)a*ba)*,"positive example: [abbaa, aba, bbba, aabb, aaabaa, abab, baa, babb, bbaab]
negative example: [aaaab, bbaaa, abbaaa, bbbaa, baaba, abbbb, babab, ababbb, bbbbbaa]"
(0+(1*0*1*)*0+)*,"positive examples: [00, 000, 010, 0010, 01010, 001010]
negative examples: [01, 10, 110, 1010, 0110, 010101]"
(b*|ab)*aa(a|b)*|b*,"positive example:[aa, bbaaaaabb, ababaa, bbb]
negative example:[ab, bbab, aab, abbb]"
0+(0*1*0*)*0+|1,"positive example: [ ""0"", ""1"", ""00"", ""11"", ""000"", ""010"", ""1000"", ""00100"", ""000000"", ""0010100"" ]  
negative example: [ ""01"", ""10"", ""001"", ""110"", ""0110"", ""100"", ""101"", ""0101"", ""0001"", ""111"" ]"
(1|0)*,"Positive example: [ ""0"", ""1"", ""01"", ""10"", ""110"", ""000"", ""101"", ""111000"", ""000000"", ""101010101"" ]  
Negative example: [ ""2"", ""01a"", ""10 "", ""1.0"", ""0012"", ""10!"", ""110a"", ""000b"", ""10-1"", ""111 000"" ]"
((((a|b)(a*)ba)*)|((a|b)(a*)b))*,"Sure, here are some positive and negative examples:

```
positive example: ["""", ""b"", ""a"", ""ab"", ""ba"", ""aba"", ""baba"", ""abab"", ""baab"", ""ababab"", ""abababa""]
negative example: [""aaa"", ""bb"", ""aab"", ""abb"", ""baa"", ""babb"", ""aaabb"", ""abbaa"", ""babaa""]
```"
(a*b)*,"Positive example: [ """", ""a"", ""b"", ""ab"", ""aa"", ""bb"", ""aab"", ""abb"", ""aaa"", ""bba"", ""abab"", ""aabb"", ""aaaab"", ""babab"" ]  
Negative example: [ ""ba"", ""aba"", ""bab"", ""bbaa"", ""aaba"", ""bbbb"", ""baab"", ""aaabb"" ]"
0*((1)*1)*1(0|1)*,"positive example: [ ""111"", ""0111"", ""00111"", ""001111"", ""01110"" ], negative example: [ ""000"", ""100"", ""1010"", ""010"", ""101"" ]"
0*(10*1)*0*(10*1*)*,"Positive example: [101, 110, 100101, 10010, 1110]  
Negative example: [011, 100, 000111, 10100, 0101]"
(a|b)(a|b)+aa+,"Positive example: [baa, bbaa, baba, babbaa, aaa, aaaaa]  
Negative example: [bb, abab, aab, baaab, abaa, ba]"
(a*|b*aa)*,"Positive example: ["""", ""a"", ""b"", ""aa"", ""bbaa"", ""aaaa"", ""bbbbaa"", ""aaaabbaa""]  
Negative example: [""ab"", ""ba"", ""abab"", ""abba"", ""aaab"", ""bbaaa"", ""aabba""]  "
((aa)*|(bb)*)((aa)*|(bb)*)*|(ba|ab)(ab|ba)*|(aa)*|(bb)*,"Positive example: [ ""aaaa"", ""bb"", ""aabb"", ""abbaab"", ""bababab"", ""aa"", ""bbbb"", ""ba"", ""abab"", ""aaaabbb"" ]
Negative example: [ ""a"", ""b"", ""aba"", ""baa"", ""babba"", ""bbaaa"", ""aabba"", ""bababaa"", ""aaaabba"", ""bbbbab"" ]"
((a|b)*bab(a|b)*)*,"positive example: [ """", ""bab"", ""abab"", ""babbab"", ""babbabab"", ""bababbab"", ""abababab"", ""bababbabab"" ],  
negative example: [ ""a"", ""b"", ""ba"", ""ab"", ""aa"", ""bb"", ""aba"", ""bababa"", ""aabaa"" ]"
(a*|b+)*,"positive example: [ """", ""a"", ""b"", ""aa"", ""bbb"", ""aabbb"", ""aaaa"", ""bbbbbb"", ""aaaaaab"", ""bbaaabbb"" ]  
negative example: [ ""abab"", ""baa"", ""bbaba"", ""aba"", ""aaaaabbbbb"", ""bbabb"", ""bab"", ""ababab"" ]  "
(((a|b)(a*))(b|ba))*,"Positive example: [ ""bab"", ""baba"", ""abab"", ""bababa"", ""babab"", ""abababa"" ]  
Negative example: [ ""ab"", ""ba"", ""aab"", ""bbb"", ""bba"", ""babaa"" ]"
(a|b)*b*(a|b)*,"Positive examples: [""a"", ""b"", ""ab"", ""ba"", ""bba"", ""aabba"", ""bbb"", ""aa"", ""abab"", ""baab""]  
Negative examples: ["""", ""aaab"", ""bbab"", ""babbb"", ""aaa"", ""abbbaa"", ""babab"", ""bbbbbb"", ""abbaab"", ""bbbbbab""]"
(0*1*0+)*|(1*0*1+)*,"Positive example: [ ""010"", ""1101"", ""00011100"", ""111000"", ""101"" ]  
Negative example: [ ""001"", ""100"", ""111010"", ""01101"", ""000101"" ]  "
"(a|b){1,}aaa","Positive example: [aaaaa, baaaa, baaabaaa, babaabaaaa]  
Negative example: [aaa, aaba, baab, bbbabaa]"
(/#(a|b)*#/)*,"Positive example: [""/##/"", ""/#a#/"", ""/#b#/"", ""/#a#a#/"", ""/#a#b#/"", ""/#b#a#/"", ""/#b#b#/"", ""/#a#a#a#/"", ""/#b#b#b#/"", ""/##/#a#/#b#/""]  
Negative example: [""/#a#"", ""/#b/"", ""/##a#/"", ""/#ab#/"", ""/a#/"", ""/b#/"", ""/#/a#/"", ""/#/#a#/b#/"", ""/#ab#a#/""]"
((ab)|(ba))*(ab|ba|aa|bb)*,"Positive example: [ ""ab"", ""ba"", ""abab"", ""baba"", ""aa"", ""bb"", ""abba"", ""baab"", ""ababaa"", ""babbab"" ]  
Negative example: [ ""a"", ""b"", ""aba"", ""bab"", ""aab"", ""abb"", ""baaa"", ""bbbb"" ]"
0*(0*1*0*)*0*,"Positive example: [ ""0"", ""00"", ""000"", ""01"", ""001"", ""010"", ""01010"", ""0001000"", ""010010"", ""000111000"" ]  
Negative example: [ ""1"", ""11"", ""10"", ""101"", ""110"", ""1001"", ""011"", ""111"", ""1010"", ""1101"" ]"
[0-1][0-1][0-1]*[0-1]*,"Positive example: [ ""001"", ""1111"", ""010101"", ""01"", ""0000"" ]  
Negative example: [ ""0"", ""1"", """", ""10102"", ""01101"" ]"
(a|b)*b((a)|(bb))*,"positive example: [ ""b"", ""abb"", ""bb"", ""ab"", ""bab"", ""bba"", ""bbb"", ""abbbb"", ""ba"", ""babb"" ]  
negative example: [ ""a"", ""aaa"", ""bbbb"", ""baa"", ""aba"", ""abba"", ""babab"", ""babaa"", ""aab"", ""bbbba"" ]  "
(0*(11*00*)*)|(1*(00*11*)*),"Positive example: [ ""0"", ""1"", ""11"", ""00"", ""0110"", ""1001"", ""000"", ""111000"", ""10011"", ""1110011"" ]  
Negative example: [ ""10"", ""01"", ""110"", ""001"", ""101"", ""11001"", ""000111"", ""1110001"", ""100001"", ""010"" ]"
a*(baa*)*,"positive example: [ """", ""ba"", ""baa"", ""baaa"", ""baabaa"", ""baaaa"", ""baaabaa"", ""baaaabaa"" ]
negative example: [ ""b"", ""aab"", ""baba"", ""aabba"", ""baab"", ""baaab"", ""aabaa"" ]"
(a|ab|ba|bb*)*,"Positive example: ['a', 'ab', 'ba', 'bb', 'bbb', 'abab', 'baab', 'bbbba', 'ababb', 'bbbaa']

Negative example: ['b', 'baba', 'aaaa', 'ababab', 'abb', 'aabb', 'babb', 'bbbbab', 'baaaa', 'abbbbb']"
((1*(0+1+0+)*1*)(0*(1+0+1+)*0*))*|1*|0*,"positive example: [111, 000, 1010, 1001, 110010, 010101, 0, 1, 111000111, 010001]
negative example: [11020, 010a01, 001102, 11b1, 1002, 01101c, 02, 1x0, 11001y, 0z11]"
((a|b)a*b(a?))*,"positive example: [ ""aba"", ""ababa"", ""b"", ""aabab"", ""bb"", ""abaa"" ]

negative example: [ ""abb"", ""aaa"", ""bab"", ""abab"", ""a"", ""aaaab"" ]"
(a*(ba*b)*ba*)+,"Positive example: [a, aba, aaaba, baa, ababa, aabbaa, abbaaba]  
Negative example: [b, ab, abb, bab, baab, aaabbb, bbba]  "
(1|0|(1+(0*1*)*1+)|(0+(1*0*)*0+))*,"Positive example: [ ""0"", ""1"", ""10"", ""11"", ""0010"", ""110011"", ""10101"", ""000"", ""111"", ""111001111"" ]  
Negative example: [ ""01"", ""1001"", ""010"", ""101001"", ""000010"", ""111011"", ""01010"", ""0010011"", ""11001"", ""1110001"" ]"
((aa)*|(bb)*)(a|b)*,"Positive example: [aa, bb, aab, bba, aaa, bbb]
Negative example: [ab, ba, abab, baba, aaaa, bbbb]"
(0(0*1*)*0)*,"Positive example: [ """", ""00"", ""0000"", ""010"", ""0010"", ""000110"", ""00010010"", ""000"" ]  
Negative example: [ ""1"", ""01"", ""001"", ""10"", ""100"", ""0101"", ""1010"" ]  "
(a*b*)*(baa+|b)+,"Positive example: [ ""b"", ""aab"", ""baa"", ""baaa"", ""bbaa"", ""baaab"", ""bbb"", ""aaaaaab"", ""baaaba"" ]  
Negative example: [ ""ab"", ""aba"", ""a"", ""aa"", ""ba"", ""abab"", ""abba"", ""bbbaa"" ]  "
((a|b)*(a|b))aaa(a)*,"positive example: [ ""baaa"", ""aaa"", ""bbaaaa"", ""ababbaaa"", ""bbaaabaaaa"" ]  
negative example: [ ""aaaa"", ""abc"", ""baaaab"", ""aa"", ""bbaaaaab"" ]"
(ab|ba)*(aa|bb|ab|ba)*,"positive example: [ab, baaa, abab, baba, abbaa, baabab]  
negative example: [aaa, bbb, abbb, baaaa, abbaab, babba]  "
(a*b)+,"positive example: [ ""b"", ""ab"", ""aab"", ""aaab"", ""abab"", ""aabb"", ""abaabb"" ],  
negative example: [ ""a"", ""aa"", ""aaa"", ""ba"", ""abba"", ""abbb"", ""bbb"" ]"
(0|1)|(0|1)*,"positive example: [ ""0"", ""1"", ""00"", ""01"", ""10"", ""11"", ""000"", ""1010"", ""0101"" ]  
negative example: [ ""2"", ""012"", ""0a1"", ""1102"", ""00b"", ""1 0"" ]"
a*ba*(ba*b)*(a*b*)*,"Positive example: [ ""b"", ""ab"", ""ba"", ""aba"", ""baa"", ""abba"", ""bab"", ""baba"", ""aab"", ""ababa"" ]

Negative example: [ ""bb"", ""aa"", ""abab"", ""aabba"", ""baab"", ""aabb"", ""bbaa"", ""babaa"", ""aaab"", ""abb"" ]"
(a|b)*(baa)(a|b)*,"Positive example: [baa, abaa, baabaa, baaab, ababababaaab, baabbaa]  
Negative example: [a, b, bab, ababab, aab, bbba, ababaa]"
(a|b*a*)+,"Positive example: [`a`, `aa`, `b`, `ba`, `baa`, `bba`, `bbba`, `abab`, `baba`]

Negative example: [`ab`, `bbab`, `aba`, `babb`, `bbbbaa`]"
(a+|b+)*aa(a+),"Positive example: [ ""a"", ""aa"", ""aaaaa"", ""baaaa"", ""bbbbaa"", ""aaaaaaa"", ""bbaaabaa"", ""aaaaaa"" ]  
Negative example: [ ""bbb"", ""babab"", ""abb"", ""aaba"", ""bb"", ""abaaa"", ""baabaa"" ]  "
(a|b)*bb(a|bb)*|a*,"positive example: [ ""bb"", ""abb"", ""abbaa"", ""ababbb"", ""aaaa"", ""bbbba"", ""bbb"" ]  
negative example: [ ""ab"", ""baa"", ""babab"", ""aab"", ""bba"", ""aaaaab"", ""ba"" ]  "
(a*(bb*)*)*,"Positive example: ["""", ""a"", ""aa"", ""bbb"", ""ab"", ""aabbb"", ""bbbaa"", ""abb"", ""aabbba"", ""aabbbaaa""]
Negative example: [""b"", ""ba"", ""abab"", ""abbbbab"", ""aaabbab"", ""aaabbbaab"", ""bbab"", ""aabbaab"", ""ababa"", ""baa""]"
((((a|b)a*b)|(((a|b)a*ba)*))*)?,"positive example: [ """", ""a"", ""b"", ""aa"", ""ab"", ""ba"", ""aaa"", ""aab"", ""abb"", ""aba"", ""baba"", ""abab"" ]  
negative example: [ ""bb"", ""aabb"", ""bbaa"", ""bab"", ""bbbb"", ""baaab"" ]"
((((a|b)a*b)+(a?))*)?,"positive example: [ """", ""a"", ""b"", ""ab"", ""aa"", ""ba"", ""bba"", ""aaa"", ""bab"", ""abaa"", ""bbaba"", ""abab"", ""ababaa"" ]  
negative example: [ ""aaab"", ""abc"", ""bbaab"", ""aaaab"", ""abba"", ""bbb"", ""cc"", ""aac"", ""bbbb"" ]  "
a*b{1},"positive example: [ab, b, aab]  
negative example: [a, abb, aaab]  "
((a|b)|bb|(a|b))*,"positive example: [a, b, bb, aa, ab, ba, bbba, abab, babb, bbbb]  
negative example: [aaa, bbbbbb, bba, abbab, babba]  "
(a|b)*(a)*b,"Positive example: [ ""ab"", ""aab"", ""aaab"", ""bab"", ""babb"", ""abab"", ""aaabab"" ]  
Negative example: [ ""a"", ""b"", ""aa"", ""ba"", ""aba"", ""bbb"", ""aabb"" ]"
(a*)b+((a*)|(b(a*)b))*,"Positive example: [""b"", ""bbbb"", ""ab"", ""aab"", ""bba"", ""ba"", ""bab"", ""babb"", ""bbbbabba"", ""baa""]
Negative example: [""bbabab"", ""aabb"", ""abbbbbb"", ""bbbaba"", ""bb"", ""aba"", ""bbbbaa"", ""babbb"", ""aa"", ""bbaa""]"
0*|(0|1)*|0*,"
Positive example: [ """", ""0"", ""00"", ""1"", ""01"", ""10"", ""111"", ""000"", ""001"", ""010"", ""110"", ""0000"" ]  
Negative example: [ ""2"", ""01a"", ""10b"", ""012"", ""1112"", ""00c"", ""01!"", ""0.0"" ]"
0*|0(1|0)*0?,"positive example: [ ""0"", ""00"", ""000"", ""01"", ""010"", ""0110"", ""0000"", ""0101"", ""001"", ""0100"", ""011"" ]  
negative example: [ ""1"", ""11"", ""101"", ""100"", ""0011"", ""01a"", ""1a0"", ""10"", ""11a"", ""a0"" ]  "
(a*b*)*|b+aaa,"positive example: [aaaa, bbbbbbaaa, aaa, bbb, baba, bbbaaabbbbb, bbaaab, bbaaa, aabbaa, bbbbbbaaaa, a, abab, bbbbaaa, bbbbbbb, bbaa]
negative example: [abaaa, baaab, abb, ababaa, aabbab, bbbba, bba, aaabb, aaaab, baa, aaab, bbbab, aba, abbbaa, bbbbab]"
(a|b)+aaa+,"positive example: [aaaaa, baaaa, aaabaaa, bbaaabbaaaa, abaaa, ababbaaaa]  
negative example: [aaa, baab, bbaaa, baa, abbaaa, ababaaa]"
((a|b)*(aaa+)),"Positive examples: [ ""aaa"", ""baaa"", ""abaa"", ""bbaaa"", ""ababaaa"", ""aabaa"", ""aaaabaa"", ""babaaa"" ]  
Negative examples: [ ""aa"", ""b"", ""aab"", ""baaab"", ""babab"", ""abbba"", ""abbaaa"", ""bbb"" ]"
(a|(b+(b)*))*,"Positive example: ["""", ""a"", ""b"", ""bb"", ""ab"", ""aab"", ""bbb"", ""bbbb"", ""abab"", ""aabbba"", ""abbbbbb""]

Negative example: [""aa"", ""ba"", ""bba"", ""aabba"", ""bbabb"", ""ababb"", ""bbabbb""]"
0*(11*0*)*|1*(00*1*)*,"Positive examples: [ """", ""0"", ""1"", ""11"", ""00"", ""011"", ""100"", ""0011"", ""1100"", ""111"", ""000"", ""101"", ""0101"", ""1010"", ""1110"", ""001100"" ]  
Negative examples: [ ""01"", ""10"", ""001"", ""1101"", ""0110"", ""1001"", ""01001"", ""10101"", ""00011"", ""11100"", ""100011"", ""110010"" ]  "
0*|1*|(1+0*1*)*|(0+1*0*)*,"Positive example: [ '', '0', '1', '000', '111', '101', '010', '1001', '01110', '110011' ]  
Negative example: [ '001', '1101', '0110', '10001', '101010', '010101' ]  "
a*((b+aa)*a*)*,"Positive example: [a, aa, aaa, abaa, abaaba, baa, aabba, aaaaabaa]
Negative example: [b, ba, aab, bb, abb, abaaab, abaaaab]"
(a+|b+)+aaa+,"Positive example: [ ""aaaaa"", ""baaaa"", ""bbaaaa"", ""aaa"", ""abbbaaaa"" ]  
Negative example: [ ""bb"", ""aba"", ""babab"", ""baa"", ""aab"" ]  "
(ab|ba)*(aa|ab|ba|bb)*,"positive example: [ab, ba, abab, baba, abba, baab, ababab, ababaa, babbaa, baabba]  
negative example: [aaa, bbb, aab, abb, bba, aaaab, bbaab, aabaab, bbabba, abbbaa]  "
(0*1*)*0*|(1*0*)*1*,"positive example: [ ""0"", ""1"", ""00"", ""11"", ""01"", ""10"", ""000"", ""111"", ""001"", ""110"", ""0000"", ""1111"" ]  
negative example: [ ""101"", ""010"", ""1001"", ""0110"", ""0011"", ""1100"", ""1010"", ""0101"", ""11100"", ""00011"" ]  "
