Attempt Regex,ChatGPT Output
b*(ab*a)*b*,"Positive example: ['b', 'ab', 'abb', 'bab', 'aab', 'abba', 'abab', 'baa', 'bba', 'babba']
Negative example: ['a', 'aa', 'ba', 'baaa', 'aba', 'aaa', 'aaba', 'aaaa', 'abbba', 'bbaa']"
b*|a*|b*,"positive example: ["""", ""b"", ""bb"", ""bbb"", ""a"", ""aa"", ""aaa"", ""bbbb"", ""aaaa""], negative example: [""ab"", ""ba"", ""abab"", ""babab"", ""aabb""]"
(a)*(b|aa)*(a)*(b|aa)*(a)*,"positive example: [ ""abbaa"", ""aaaaabbaaa"", ""baaa"", ""aaabba"", ""bbaa"" ]

negative example: [ ""ababa"", ""aabaaa"", ""aaaaaab"", ""baabaaaab"", ""aaabbaaab"" ]"
(a*)|(b+a+)*,"Positive example: ['a', 'aa', 'bbaa', 'baaa', 'bbbbbaaaa', '', 'aaaa']

Negative example: ['b', 'ab', 'aaaab', 'ba', 'abc', 'aba', 'aab']"
((a+)+)|((?:)|(b+))+((?:)|((a*)+)),"positive example: ['a', 'aaa', 'b', 'bb', 'abba', 'bbaa', 'baa', 'ba', 'aa', 'aaaa']
negative example: ['ab', 'bab', 'bbbbbbaa', 'abc', 'baba', 'abb', 'baab', 'aba', 'bba']"
(a(a|b)a(a+b)*)*,"Positive example: [ """", ""aaaa"", ""aaabaaa"", ""aaabaab"", ""aaaaaaab"", ""aabaa"" ]

Negative example: [ ""a"", ""aa"", ""ab"", ""b"", ""ba"", ""abab"" ]"
(0)*(111)*(1)*,"Positive example: [111, 0111, 1111, 00111111, 01111]

Negative example: [0, 110, 100, 011011, 101]"
(a*)b*aa(a*),"Positive example: [aa, aaa, baa, aabaa]

Negative example: [a, b, abaa, ba]"
((a)*|(b))(bb|aa)*,"Positive example: ['abb', 'bb', 'aaaa', 'abbbb', 'aaaaaa', 'abbaa']

Negative example: ['aab', 'babab', 'aba', 'abbba', 'abab', 'bab', 'baaa']"
(((1?)*|(11?)*)|(111?)*)|0*,"Positive example: ['0', '1', '11', '111', '00', '01', '011', '000', '0000', '101', '110']  
Negative example: ['1110', '100', '1100', '0011', '1111', '1001', '0010']"
aa*|a*b*,"positive example: [a, aa, aaa, ab, b, bb, aab, abb, aaaa, aabb]  
negative example: [ba, bab, baba, baa, bbb, baaa, babb, abaa, bbaa, abba]"
(a|bb)*(b)+(a|bb)*,"positive example: ['b', 'abb', 'bbbb', 'bbba', 'ab', 'bba']

negative example: ['a', 'bb', 'abab', 'bbbaa', 'aa', 'bbb']"
1(11)*|0*,"positive example: [ ""1"", ""111"", ""0"", ""00"", ""1111"", ""00000""]
negative example: [ ""10"", ""110"", ""01"", ""0011"", ""1110"", ""0111""]"
(a|b)*baa+,"positive example: [baa, abaa, bbaa, baaa, abaaa, babaa]  
negative example: [aab, bb, aaa, abab, abba, bba]"
(a*baa*),"Positive example: [baa, abaa, aabaa, baaa, abaaa]  
Negative example: [b, aa, bab, aab, aabaaa]"
(a|b)(a|b)aa+,"Positive example: [abaa, baba, aaaa, bbaa, abaaa]  
Negative example: [abba, ababab, baab, aab, bbab]"
(a)(b)(aa*),"positive example: [aba, abaa, abaaa]  
negative example: [a, b, ab, baa, abb]"
0*0*|110*1,"positive example: [ ""0"", ""00"", ""000"", ""1101"", ""11001"" ]

negative example: [ ""1"", ""11"", ""111"", ""101"", ""110"" ]"
a*(b*|bbb*)a*,"Positive examples: ['a', 'b', 'aa', 'bb', 'aab', 'abb', 'aaabbbb', 'bbb', 'aaa', 'ba', 'bba', 'abbbba']

Negative examples: ['abbbbaaa', 'abbbbba', 'bbbb', 'abab', 'baaa', 'babab', 'bbbbba', 'ababa', 'baa', 'aabaa']"
(a|b)(bb)*,"positive example: [ab, abbbb, abbb, bbb, abb, bbbb]  
negative example: [aaa, aba, ba, a, bbba, bab]"
0*1(11)*0*1*,"positive example: [0110, 1101, 0011, 111011, 101, 0111010]  
negative example: [1100, 1110, 0000, 010, 1000, 111100]"
(a)*b*(a)(a),"positive example: [aaa, aaaabaaa, abaa, baaa, aaa]  
negative example: [aaaaa, aaab, bba, aa, aabaaa]"
(a)*bb*(a)*,"positive example: ['bb', 'abb', 'bba', 'abba', 'aabbbaa']  
negative example: ['baa', 'ab', 'b', 'bab', 'aab']"
(0*(1)0*(1)*)|(0*),"positive example: [ """", ""0"", ""00"", ""000"", ""01"", ""001"", ""0011"", ""00011"", ""001111"", ""0001111"" ],
negative example: [ ""10"", ""111"", ""010"", ""110"", ""101"", ""1001"", ""1100"", ""1011"", ""1110"", ""01101"" ]"
"(a*(ab{2,})*)*","Positive examples: ['a', 'abbb', 'aaaabb', 'aabbbb', 'ababbb', 'aababbbabbb']

Negative examples: ['b', 'abb', 'aab', 'abab', 'abbab', 'ababbbb']"
(a|ab|ba)*,"positive example: [a, ab, aba, abab, ba, baa, abababa]  
negative example: [b, aa, abb, bba, bb, aaa]"
a*(b*|bb)a*(b|bb*)a*,"Positive example: [ ""aaa"", ""aba"", ""abba"", ""abbba"", ""aaabab"", ""aaabbaaa"", ""ba"", ""bbaa"", ""baab"", ""abbaaa"" ]

Negative example: [ ""b"", ""bba"", ""bbb"", ""bab"", ""bbba"", ""babab"", ""abb"", ""aaabbb"", ""bbaab"", ""abaab"" ]"
(a*b*)*bba(a*b*)*b,"Positive example: [ ""bbaab"", ""bbabb"", ""aaaaabbab"", ""bba"", ""ababbaab"" ]

Negative example: [ ""babab"", ""bbba"", ""abbaa"", ""baabb"", ""aaabbb"" ]"
(aaa)*(aba)*(a+b)*,"positive example: ["""" , ""aaa"", ""aba"", ""aaaaaa"", ""abaaba"", ""aaababaa"", ""aaaaaabaaababaaa"", ""aaaabaaabaaa"", ""abababa""],  
negative example: [""b"", ""aaab"", ""abaaa"", ""aabaaabbb"", ""abaabaaba"", ""baaa"", ""ab"", ""aaababaaa"", ""aab"", ""ba""]"
(a|b)*bb(a|b)*,"positive example: [abb, bb, babb, bbb, abbb, babbab]  
negative example: [a, ba, aaa, bba, abab, aaab]"
(ab+ba)*(ba+ab)*,"Positive example: [ab, baba, abab, ababab, bababab]

Negative example: [aa, bb, aba, baa, ababaa]"
b*a(b|ab*a)*,"Positive example: ['a', 'ba', 'baba', 'baaba', 'abab', 'baa', 'bab', 'baabaa']

Negative example: ['b', 'ab', 'aab', 'bb', 'baaab', 'baab', 'bba']"
((10*)1*)0*,"Positive examples: ['10', '110', '100', '1110', '10100', '111100']
Negative examples: ['01', '11', '1011', '0000', '1101', '0110']"
a(a+b)*a(a+b)*,"Positive example: [aa, abaa, abba, abaab, ababaa]

Negative example: [a, b, bab, bb, ab]"
a*(baaa*)*,"positive example: [ """", ""a"", ""ba"", ""baa"", ""baaa"", ""aabaa"", ""aaabaaa"", ""aaabbaaaa"", ""ababaaa"" ]

negative example: [ ""b"", ""bb"", ""ab"", ""baab"", ""baaaaab"", ""aaab"", ""aabba"", ""abab"", ""abba"" ]"
(a*b)+,"Positive example: [ ""ab"", ""aab"", ""aaab"", ""b"", ""aabbb"", ""aaaabbbbb"" ]

Negative example: [ ""a"", ""a"", """", ""aba"", ""abb"", ""baa"" ]"
aa|ab|ba|bbaaa+,"positive example: [aa, ab, baa, bbaaa, bbaaaa, bbaaab]
negative example: [a, b, aaa, abb, bab, bb]"
a*b*aa+,"Positive example: [ ""aa"", ""aaa"", ""aabaaa"", ""baaa"", ""abaa"", ""bbaa"" ]

Negative example: [ ""a"", ""b"", ""bb"", ""ab"", ""abba"", ""ba"" ]"
((a|b)*(bb)(a|b)*)*,"positive example: [ """", ""bb"", ""abb"", ""bba"", ""ababbb"", ""babab"" ]  
negative example: [ ""a"", ""b"", ""aa"", ""ba"", ""ababa"", ""bbb"" ]"
a(ba|bb)*,"positive example: [a, ababb, abb, abababa, abbabbbba]  
negative example: [b, aba, baa, bbba, abbab]"
0*1(0*10*110*)*,"Positive example: [  
""1"",  
""1101"",  
""10110"",  
""100110"",  
""111"",  
""101011"",  
""1111"",  
""1001011""  
]

Negative example: [  
""0"",  
""10"",  
""100"",  
""1100"",  
""1010"",  
""11011"",  
""1110"",  
""1011010""  
]"
(aa)*(bb)*,"Positive example: ['aabb', 'aa', 'aabbbb', 'bb', '', 'aaaa', 'aabb']

Negative example: ['bbaa', 'abab', 'ab', 'ba', 'aaaab', 'bba', 'bbbbbbba']"
(a|b)+(a|b)*b,"positive example: [ab, bab, baab, aab, bbabb]  
negative example: [a, aa, ba, bbb, baaa]"
0*1+(0*1+0*)*,"positive example: [ ""01"", ""1101"", ""1001"", ""0001"", ""111"", ""10101"" ],  
negative example: [ ""0"", ""10"", ""1110"", ""1010"", ""000"", ""1100"" ]"
(1+0*(10+)*1+)*|((0+1)*0)*|1,"Positive example: ['1', '11', '101', '0110', '00', '000', '010', '10111']

Negative example: ['10', '1100', '011', '0011', '1110', '0101', '0001', '1101']"
(a*|(bb)*)b*,"positive example: [ """", ""a"", ""aa"", ""aaa"", ""bb"", ""bbbb"", ""abb"", ""aaabb"", ""aaaab"", ""bbb"" ]

negative example: [ ""ab"", ""baba"", ""ba"", ""abab"", ""baaaa"", ""bbaba"" ]"
0*10*1*1*0,"positive example: [0110, 100110, 001110, 110, 010, 01110]  
negative example: [101, 1101, 111, 0010, 0101, 00011100]"
((a|bb)(a|b)(a|bb))+,"Positive examples: ['abaa', 'bbaaaa', 'bbabbaa', 'abbbba', 'babbaababba']
Negative examples: ['ab', 'bbb', 'aabba', 'aaab', 'babab']"
((0|1)*(01)(0|1)*(10)(0|1)*)*|((0|1)*(10)(0|1)*(01)(0|1)*)*,"positive example: [ ""01"", ""10"", ""0110"", ""1001"", ""010110"", ""101001"", ""010110010"", ""10101001"" ], negative example: [ ""00"", ""11"", ""0011"", ""1100"", ""0101"", ""1010"", ""0110101"", ""1001010"" ]"
0*|1*|(0*1+0*1+0*)|(1*0+1*0+1*),"positive example: ["""" ,""0"", ""1"", ""00"", ""11"", ""01010"", ""10101"", ""000111000"", ""111000111""]

negative example: [""01"", ""10"", ""1100"", ""0011"", ""1010"", ""0110"", ""110011"", ""000110"", ""111001""]"
a|ba|ba|b*aaaa*,"Positive example: ['a', 'ba', 'b', 'aaaa', 'bbaaaa', 'bbaaa', 'baaa', 'bbaaaaaaaaaaa']

Negative example: ['c', 'ab', 'bb', ' ', 'baab', 'bbaa', 'abab', 'baaaaab']"
(a|ab+|b)+ab+,"positive example: [ ""aab"", ""abab"", ""babab"", ""abb"", ""aabb"" ]

negative example: [ ""aa"", ""a"", ""bb"", ""bab"", ""ba"" ]"
0*(1)*,"positive example: [ ""1"", ""11"", ""111"", ""01"", ""001"", ""0001"" ], negative example: [ ""0"", ""00"", ""10"", ""110"", ""0110"" ]"
(b|(ab|ba)+),"Positive example: [ ""b"", ""ab"", ""ba"", ""abab"", ""baba"", ""ababab"", ""bababa"" ]

Negative example: [ ""a"", ""aa"", ""bb"", ""aaa"", ""aba"", ""bbb"" ]"
1+0+1+0+1+0+1+0+1+|0+1+0+1+0+1+0+1+0+|1*(0+1+0+)*1*|0*(1+0+1+)*0*|1*|0*|0+1+0+1+0+1+0+|1+0+1+0+1+0+1+,"positive example: [ ""010101010"", ""1010101010"", ""11001"", ""0001111000"", ""1"", ""000"", ""0101010"", ""10101011"" ], negative example: [ ""010110"", ""110010101"", ""11a00"", ""0011100b"", ""00011c1"", ""a0101010"" ]"
10*(10*)*,"Positive example: [ ""1"", ""10"", ""100"", ""110"", ""1010"", ""1000"" ]

Negative example: [ ""0"", ""00"", ""010"", ""0110"", ""001"", ""000"" ]"
(110|10|0*)*,"positive example: ["""", ""0"", ""00"", ""110"", ""10"", ""1100"", ""0010"", ""110110"", ""100"", ""001100110""]  
negative example: [""1"", ""01"", ""101"", ""111"", ""1101"", ""1001"", ""1110"", ""1010"", ""00101"", ""11011""]"
(a+b)*(b+bb)*(a+b)*,"Positive example: ['ab', 'abb', 'ba', 'bbaa', 'ababba', 'aabbaba', 'bab', 'bbab']

Negative example: ['aaa', 'bbb', 'aabbb', 'baba', 'bbba', 'abba', 'babab']"
b*b(a|b)*|(a|b)*bb*,"positive example: [ ""bb"", ""bba"", ""bbb"", ""abab"", ""baab"", ""abb"", ""abbb"", ""b"" ]

negative example: [ ""a"", ""aa"", ""aaa"", ""aba"", ""aab"", ""baaab"" ]"
((1+)+)*|0*,"positive example: [111, 11, 0, 0000, 1101101, 101010, 11111]
negative example: [01, 10, 100, 0110, 1101010, 1110, 1011]"
([b]*aa),"positive example: [aa, baa, bbaa]  
negative example: [a, b, bb]"
b*(ab+ba+b)*b*a*,"Positive example: [ ""b"", ""a"", ""bab"", ""abba"", ""bbbba"", ""ba"", ""bba"", ""babab"", ""bbbaa"", ""bababba"" ]

Negative example: [ ""aa"", ""ab"", ""baaa"", ""babba"", ""bb"", ""aab"", ""ababb"", ""abab"", ""aaabb"" ]"
(0+1+0)|(1+1+0)|(1+1)|(0+0)|(1+0)|(0+1),"positive example: [010, 110, 11, 00, 10, 01], negative example: [111, 001, 100, 000, 011, 101]"
(a|b)?a*b(a?),"positive example: ['ab', 'aab', 'b', 'ba', 'aaaab', 'aaa', 'aab', 'bb', 'ab', 'bba']
negative example: ['aa', '', 'aba', 'abba', 'bbaa', 'aaaa', 'babab', 'abbb', 'babaa', 'bbbaa']"
(0)*(1*)(0)*,"positive example: [ ""1"", ""10"", ""01"", ""00011110000"", ""111"", ""0000"", ""11110"", ""0111100"" ]

negative example: [ ""1101"", ""001001"", ""101"", ""1101101"", ""010"", ""0110001"", ""11110010"" ]"
0?|0|1|(010)*(101)*|(01)*|(10)*,"Positive example: ['0', '1', '010101', '101010', '01', '10', '010101010', '101', '010', '010101101']

Negative example: ['11', '001', '10101', '0110', '1100', '111', '1000', '0101', '110', '000']"
(01*)(010)*|(10)*(101)*,"Positive examples: ['0', '01', '010', '10', '101', '0010', '10101']

Negative examples: ['1', '11', '011', '100', '111', '0101', '1010']"
a*|(b*aa)*a*,"positive example: [ """", ""a"", ""aa"", ""b"", ""aaa"", ""baa"", ""bbaa"", ""abbbaa"", ""bbbbba"", ""bbabaa"", ""bb"", ""ababaa"" ]

negative example: [ ""ab"", ""abb"", ""bbba"", ""baaab"", ""bbab"", ""abc"", ""ac"", ""abab"", ""bab"", ""aabba"" ]"
(1+(0*1+))*|(0+(1*0*)0*)*,"Positive example: ['1', '11', '1001', '10', '000', '0110', '0', '101', '111']

Negative example: ['001', '0101', '1010', '00010', '1100', '0100', '1110', '01', '100']"
(a|b)*b+bb+(a|b)*,"Positive example: ['bbbbb', 'abbabbbbb', 'bbbbba', 'abbbbbab', 'bbbbbba']

Negative example: ['aaaa', 'b', 'bbbb', 'ababa', 'baaa']"
a*(b(aa+))*,"positive example: [ """", ""aa"", ""baaa"", ""baaaa"", ""baaba"", ""baaaaa"", ""baa"", ""baaaaaa"" ]

negative example: [ ""b"", ""aab"", ""aba"", ""bba"", ""abaaa"", ""bbaaa"", ""ba"", ""aabaa"" ]"
b*aa,"positive example: [aa, baa, bbaa, bbbbaa]  
negative example: [b, a, aaa, bb, bab]"
a*bb*a*bb*a*,"positive example: [abbabb, aabbbabbaa, bbabbaa]  
negative example: [abbba, bbba, ababb]"
(a*ba*ba*b)+|b,"positive example: [ ""aba"", ""abab"", ""b"", ""ba"", ""baabb"", ""abbbbbba"", ""ababab"" ]

negative example: [ ""a"", ""aa"", ""aaa"", ""aab"", ""bbaa"", ""bababa"", ""abb"" ]"
((1?|11?)|111?)*|0*,"positive example: [ """", ""0"", ""00"", ""1"", ""11"", ""111"", ""000"", ""010"", ""110"", ""1111"", ""1110"", ""0000"" ]

negative example: [ ""2"", ""01"", ""0011"", ""101"", ""1112"", ""10"", ""0001"" ]"
(0|1)(0|1)(0|1)((0|1)?),"positive example: [ ""000"", ""1110"", ""0101"", ""110"", ""101"" ]

negative example: [ ""00011"", ""1111"", ""00101"", ""01"", ""10"" ]"
b*(a+b)*b*,"Positive example: ['b', 'ab', 'bb', 'aab', 'abb', 'bab', 'bba', 'baa', 'aa', 'a', 'bbb', 'aaa']

Negative example: ['baab', 'aba', 'baba', 'bababa', 'abaaba', 'babab']"
((a+b)(a+b))*(a+b)*,"positive example: ["""", ""aa"", ""bb"", ""ab"", ""ba"", ""aab"", ""bba"", ""abab"", ""baab"", ""aaa""]

negative example: [""aaaabb"", ""aabbab"", ""babaaba"", ""ababba"", ""aaaaab"", ""abbaba"", ""ababaaa"", ""baababbb""]"
(a*)|(a*baa*),"Positive example: ['a', '', 'aa', 'baaa', 'baa', 'baaaaa', 'aabaa']

Negative example: ['b', 'ab', 'abab', 'bba', 'ba', 'abaaa', 'aba']"
a*b(bb+|a*)*,"Positive example: [ ""aabbb"", ""b"", ""abbaa"", ""aabb"", ""bbb"", ""aaab"", ""ab"" ]

Negative example: [ ""aaba"", ""bbaba"", ""bab"", ""baa"", ""baab"", ""bbaa"", ""bbbbaa"" ]"
a*b*(bb)*b*a*,"Positive example: ['bba', 'abbb', 'abbbba', 'baa', 'aabbbba']

Negative example: ['aba', 'bb', 'bab', 'abba', 'aaab']"
(a*)b((a*)(b(a*b)b))+a*,"positive example: [""babb"", ""aaaababbabaaabbaa"", ""ababbbaa"", ""aabbaabb"", ""ababaabbababbaa""]

negative example: [""a"", ""baa"", ""babab"", ""aaa"", ""abbba"", ""abbb""]"
"[ab]b+a{2,}","positive example: [abbaa, bbbaaa, bbaa, abaaa]  
negative example: [ab, ba, aab, bbaba]"
(0+1*0+)*|((1+0*)*10+1+)*|1*|0*,"Positive example: [ ""010"", ""1101"", ""111"", ""000"", """", ""1001"", ""0010"", ""11"", ""0"" ]

Negative example: [ ""1010"", ""1100"", ""11011"", ""0110"", ""101110"", ""0101"", ""1110001"", ""00101"", ""101""]"
(ba*ba*ba*)*a*ba,"Positive examples: ['ba', 'baba', 'babba', 'bababba', 'bbaba', 'baaaababa']

Negative examples: ['b', 'a', 'baa', 'bba', 'abb', 'bbaabb']"
b*ab*(ab*ab*)*,"Positive example: ['ab', 'a', 'abab', 'bab', 'abb', 'ababb', 'bbab']

Negative example: ['baa', 'bba', 'aabb', 'aba', 'abbbb', 'baab', 'bbb']"
(a|b)b?,"Positive example: [ ""a"", ""ab"", ""b"", ""bb"" ]

Negative example: [ """", ""aa"", ""ba"", ""aaa"", ""bbb"" ]"
ab|ab+(a|b)*aaa,"positive example: [ab, abaaaaa, abayaaa, abbaaa, abaaa]  
negative example: [a, aaaa, baaa, bbbaaa, aaab]"
(a)*baa(a|b),"positive example: ['baaa', 'baab', 'abaa', 'baaaa', 'aaabaa']  
negative example: ['ab', 'bba', 'baa', 'abaaa', 'baaab']"
(0|1*),"Positive example: ['0', '1', '11', '1111', '']

Negative example: ['2', '10', '110', '01', '11112']"
[a-b]*[b]+a{2}[a-b]*,"Positive example: [ ""bbaaa"", ""bbbaaaa"", ""bbaaabb"", ""bbbbbaaa"", ""bbbaa"" ]  
Negative example: [ ""aaa"", ""bbaa"", ""abb"", ""aaaab"", ""babba"" ]"
1*(0+1+0+)*1*|0*(1+0+1+)*0*|1*|0*,"Positive example: ['10011', '1111', '0000', '1010101', '0101010', '1100', '0011']

Negative example: ['101201', '110a', '0b100', '111c', '01-01', '10+01', '123456']"
(ab+ba)*,"positive example: [ab, ba, abba, ababba, baabba]

negative example: [a, b, abb, bab, ababab]"
(ab+aa|bb+ba)*(a+b)*,"Positive example: ['abba', 'abaa', 'bbbaa', 'abbaab', 'abbbba']

Negative example: ['aaaa', 'bbbbbb', 'aabb', 'abab', 'baab']"
((ab|ba)(ab|ba)*(aa|ab|bb|ba)*)+(ab?),"Positive example: ['ab', 'ba', 'abab', 'baba', 'abba', 'baab', 'ababa', 'babaa', 'ababab', 'bababa']

Negative example: ['a', 'b', 'aaa', 'bbb', 'ababaa', 'baaba', 'abb', 'baaa', 'ababbb', 'baabb']"
(a+b+)|(b+a+)(aaa)+a*,"positive example: [abaaa, aaaabaa, baaabaaa, baaaa, aaaaabaa]

negative example: [abb, bbaa, aaab, baab, abba]"
0*(0+1+)*0*,"positive example: [ ""0"", ""01"", ""10"", ""111"", ""0000"", ""01010"", ""001"", ""010"", ""1100"" ], negative example: [ """", ""1"", ""1111"", ""110"", ""0011"", ""1000"", ""10101"" ]"
(a+ab+b)*(ba+a)*,"Positive example: ['abaa', 'bba', 'aa', 'ababa', 'abbaaa', 'b', 'ababaa', 'ababaaaab', 'ba', 'aaaab']

Negative example: ['bab', 'aaaaaab', 'baab', 'bb', 'abba', 'bbb', 'aba', 'baabab', 'abab', 'baa']"
1*(0+1+0+)*1*|1*|0*,"positive example: [‚Ä?‚Ä? ‚Ä?‚Ä? ‚Ä?11‚Ä? ‚Ä?000‚Ä? ‚Ä?101‚Ä? ‚Ä?0101‚Ä? ‚Ä?110‚Ä? ‚Ä?0001‚Ä? ‚Ä?0101‚Ä? ‚Ä?101010‚Äô],  
negative example: [‚Ä?111‚Ä? ‚Ä?001‚Ä? ‚Ä?10‚Ä? ‚Ä?1110‚Ä? ‚Ä?0001‚Ä? ‚Ä?011010‚Ä? ‚Ä?011‚Ä? ‚Ä?10‚Ä? ‚Ä?110111‚Ä? ‚Ä?101001‚Äô]"
0*1(0*1)*,"positive example: [1, 01, 001, 101, 1101, 10101]  
negative example: [0, 10, 0010, 111, 10001, 100]"
(b+)*(a+)*(b+)*(aaa+),"Positive examples: [ ""baaabaaa"", ""bbbaaaaa"", ""abaaa"", ""bbaaabaaa"", ""aaa"" ]

Negative examples: [ ""baa"", ""aba"", ""aab"", ""bbbb"", ""aaaaab"" ]"
(bab)*,"positive example: [ """", ""bab"", ""bab"" * 5, ""bab"" * 10 ]

negative example: [ ""ba"", ""abba"", ""babab"", ""babba"" ]"
(0*1+0*1+0*)*,"positive example: [ ""1010"", ""111"", ""000110"", ""1001"", ""0101010"" ], negative example: [ ""10002"", ""1101100"", ""1201"", ""1110a"", ""00110b"" ]"
(ab)*(ba)*(ab?)|(ba)*(ab)*(ba?),"Positive example: ['abab', 'ba', 'abba', 'baba', 'ab', 'bab', 'ababab', 'bababa']

Negative example: ['a', 'b', 'aa', 'bb', 'aba', 'babba', 'abbaabb', 'babaab']"
a*b*aaa,"positive example: [aaa, aaaa, aabaaa, aaaaa, abaaa]  
negative example: [a, aa, baa, ab, babaaa]"
((a|b)|[b]*aa),"Positive example: ['a', 'b', 'aa', 'bbbaa', 'ababaa']
Negative example: ['ba', 'bb', 'bbb', 'ab', 'baba']"
(aabb)*,"positive example: [aabb, aabbaabb, aabbaabbaabb]

negative example: [aab, abb, aabbab]"
(1(11)*)*0*1(11)*0*(1(11)*)*,"positive example: [ '1', '111', '11', '1101', '1011101', '1100111', '111110' ], negative example: [ '0', '011', '001', '1010', '1110', '0101', '101011' ]"
a*ba*(ba*b)(a*b*)*,"Positive examples: ['b', 'ab', 'baab', 'abbab', 'ababbaaab', 'aaabba', 'baaba']

Negative examples: ['aa', 'bb', 'aab', 'ababa', 'bba', 'aaa', 'ba']"
0*1+0*(1+)*0*,"Positive example: ['10', '110', '1110', '101', '10110', '11110', '110110']

Negative example: ['0', '00', '01', '001', '111', '000', '0101']"
(10*1)*|(01*0)*|0*|1*,"Positive example: [ ""101"", ""010"", ""11"", ""00"", ""1"", ""0"", ""10101"", ""01010"", ""111"", ""000"" ]

Negative example: [ ""1001"", ""0110"", ""1100"", ""0011"", ""11010"", ""00101"", ""10100"", ""11011"", ""00100"", ""01101"" ]"
(a+b(b*))*,"Positive examples: [ """", ""a"", ""ab"", ""abb"", ""abab"", ""abbb"", ""aabb"", ""abba"", ""ababbb"", ""abbbbb"" ]

Negative examples: [ ""b"", ""ba"", ""bb"", ""aba"", ""bab"", ""bbab"", ""bba"", ""bbbb"", ""baab"", ""baa"" ]"
b*ab*ab*,"Positive example: ['ab', 'aab', 'abb', 'abab', 'aabab', 'baaab']

Negative example: ['a', 'b', 'bb', 'ba', 'aba', 'bba']"
(ab+ba)*(a+b+b?)+(a+b)?,"Positive example: [ ""aba"", ""bba"", ""ababbaa"", ""abbaa"", ""ab"", ""a"", ""bb"", ""abba"" ]

Negative example: [ ""abbb"", ""abb"", ""baab"", ""aa"", ""bbbb"", ""bab"", ""bbab"", ""abbbba"" ]"
(a|bb)b*(a|bb)b*,"Positive example: [ ""aba"", ""abba"", ""bba"", ""bbba"", ""abbaa"", ""abbabba"", ""bbaa"", ""abbbba"" ]  
Negative example: [ ""aa"", ""bbb"", ""b"", ""ab"", ""bab"", ""abbaab"", ""aab"", ""abbb"" ]"
a|ba*b*aaa,"positive example: [ ""a"", ""baaa"", ""bbaaa"", ""baaaa"", ""bbbaaa"", ""baabaa"" ]  
negative example: [ """", ""b"", ""bb"", ""ab"", ""ba"", ""babab"" ]"
((a+ab+ba+bb)*b)*,"positive example: [b, bb, abab, abb, baaab]

negative example: [a, aaa, baa, aba, aa]"
a|b*,"positive example: [ ""a"", ""b"", ""bb"", ""bbb"", ""bba"", ""bbba"" ], negative example: [ """", ""ab"", ""ba"", ""c"", ""bbac"" ]"
a*b+a*(bb)*,"positive example: [ ""b"", ""ab"", ""aab"", ""abb"", ""aabbb"", ""aabb"", ""aaaaabb"", ""aabbbb"", ""abbb"" ]  
negative example: [ ""a"", ""ba"", ""bbb"", ""bab"", ""aabbba"", ""bba"", ""abba"", ""abab"" ]"
a*ab*(ab*ab*)*,"Positive example: [a, aa, aab, aababb, ab, abab, aababaab]

Negative example: [b, ba, baa, abb, abaa, bab, aaabb]"
1+,"Positive example: ['1', '11', '1111']
Negative example: ['', '0', '01']"
[ab]*(baa)[a]*b*,"Positive example: ['baa', 'abaa', 'babaa', 'abaaab', 'abbbaaa', 'baaab', 'aaabaaa', 'baaa']

Negative example: ['a', 'b', 'ab', 'aab', 'abbb', 'ba', 'baab', 'aa']"
a|b+a|b+a|b*a+a+a+a*,"Positive example: ['a', 'bba', 'abaaa', 'bbbaa', 'aaaa', 'baaa']

Negative example: ['c', 'bb', 'aa', 'aabbaa', 'bab', 'bbbb']"
(ab+ba)*(a+b)*,"Positive example: [ab, ba, abab, baba, abbab, ababab, bababa, a, b, aa, bb, abba]

Negative example: [aba, bbb, aaab, bbba, abbbaa, baab, ababaaa, babaaba, abbb, baa, abaa]"
(1+0+)*(0+1+)*,"positive example: [ ""10"", ""1101"", ""101010"", """", ""111000"" ]  
negative example: [ ""2"", ""012"", ""1012"", ""001a"", ""111001b"" ]"
(a*ba*)(a*ba*ba*ba*)*,"positive example: [ ""ba"", ""baba"", ""aabaa"", ""aababaa"", ""abaa"", ""baabba"" ],
negative example: [ ""b"", ""aa"", ""aaa"", ""bb"", ""aab"", ""abba"" ]"
((b)+(aaa+)),"positive example: [baa, baaa, baaaa, bbaaa, bbaa, bbaaaa]

negative example: [aaa, b, bb, aaaaa, baaab, bab, abaa]"
(0+1)*11(0+1)*,"Positive example: [11, 011, 110, 0110, 1011, 1100, 011011, 101110]

Negative example: [1, 0, 10, 01, 000, 111, 0010, 01101, 101010]"
b|(a*b?),"positive example: [ ""b"", ""a"", ""ab"", ""aa"", ""aaa"", ""aab"", ""aaaa"", ""aaab"" ], negative example: [ ""bb"", ""ba"", ""aaaabb"", ""abba"", ""baaa"", ""aabb"", ""bbba"" ]"
a*|(bb)*b,"positive example: ['a', 'aa', 'aaa', 'b', 'bb', 'bbbb']  
negative example: ['ab', 'ba', 'bba', 'bbb', 'bab']"
a*b(ba*(b|a)a)*,"Positive example: [ ""b"", ""ab"", ""ba"", ""baba"", ""abab"", ""babaa"", ""abbaa"", ""bababaa"" ]

Negative example: [ ""a"", ""aa"", ""baa"", ""aba"", ""baab"", ""aabb"", ""abb"", ""bbbb"" ]"
